Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation
10,Flashcards,Learning vocabulary,,262,text,text,,262.0,French,English,Praying mantis,,,Mante religieuse,,,,,C1,
10,Flashcards,Learning vocabulary,,263,text,text,,263.0,French,English,Moth,,,Mite,,,,,B2,
10,Flashcards,Learning vocabulary,,264,text,text,,264.0,French,English,Canary,,,Canari,,,,,C1,
10,Flashcards,Learning vocabulary,,265,text,text,,265.0,French,English,Crow,,,Corneille,,,,,B2,
10,Flashcards,Learning vocabulary,,266,text,text,,266.0,French,English,Raven,,,Corbeau,,,,,B2,
10,Flashcards,Learning vocabulary,,267,text,text,,267.0,French,English,Heron,,,Héron,,,,,C1,
10,Flashcards,Learning vocabulary,,268,text,text,,268.0,French,English,Owl,,,Chouette,,,,,B1,
10,Flashcards,Learning vocabulary,,269,text,text,,269.0,French,English,Owl,,,Hibou,,,,,B1,
10,Flashcards,Learning vocabulary,,270,text,text,,270.0,French,English,Albatross,,,Albatros,,,,,C1,
10,Flashcards,Learning vocabulary,,271,text,text,,271.0,French,English,Seagull,,,Mouette,,,,,C1,
10,Flashcards,Learning vocabulary,,272,text,text,,272.0,French,English,Chimpanzee,,,Chimpanzé,,,,,C1,
10,Flashcards,Learning vocabulary,,273,text,text,,273.0,French,English,Otter,,,Loutre,,,,,C1,
10,Flashcards,Learning vocabulary,,274,text,text,,274.0,French,English,Raccoon,,,Raton-laveur,,,,,C1,
10,Flashcards,Learning vocabulary,,275,text,text,,275.0,French,English,Silk-worm,,,Ver-à-soie,,,,,B2,
10,Flashcards,Learning vocabulary,,276,text,text,,276.0,French,English,Anchovy,,,Anchois,,,,,C1,
10,Flashcards,Learning vocabulary,,277,text,text,,277.0,French,English,Sardine,,,Sardine,,,,,C1,
10,Flashcards,Learning vocabulary,,278,text,text,,278.0,French,English,Squid,,,Calamar,,,,,C1,
10,Flashcards,Learning vocabulary,,279,text,text,,279.0,French,English,Sole,,,Sole,,,,,B1,
10,Flashcards,Learning vocabulary,,280,text,text,,280.0,French,English,Ray,,,Raie,,,,,A2,
10,Flashcards,Learning vocabulary,,281,text,text,,281.0,French,English,Mollusc,,,Mollusque,,,,,C1,
10,Flashcards,Learning vocabulary,,282,text,text,,282.0,French,English,Marsupial,,,Marsupial,,,,,C1,
10,Flashcards,Learning vocabulary,,283,text,text,,283.0,French,English,Marine mammal,,,Mammifère marin,,,,,C1,
10,Flashcards,Learning vocabulary,,284,text,text,,284.0,French,English,Sea urchin,,,Oursin,,,,,B2,
10,Flashcards,Learning vocabulary,,285,text,text,,285.0,French,English,Mongoose,,,Mangouste,,,,,C1,
10,Flashcards,Learning vocabulary,,286,text,text,,286.0,French,English,Beak,,,Bec,,,,,B2,
10,Flashcards,Learning vocabulary,,287,text,text,,287.0,French,English,Jackal,,,Chacal,,,,,C1,
10,Flashcards,Learning vocabulary,,288,text,text,,288.0,French,English,Millipede,,,Mille-pattes,,,,,C1,
10,Flashcards,Learning vocabulary,,289,text,text,,289.0,French,English,Centipede,,,Scolopendre,,,,,C1,
10,Flashcards,Learning vocabulary,,290,text,text,,290.0,French,English,Tarantula,,,Tarentule,,,,,C1,
10,Flashcards,Learning vocabulary,,291,text,text,,291.0,French,English,Crustacean,,,Crustacé,,,,,C1,
10,Flashcards,Learning vocabulary,,292,text,text,,292.0,French,English,Cod,,,Morue,,,,,B1,
10,Flashcards,Learning vocabulary,,293,text,text,,293.0,French,English,Octopus,,,Pieuvre,,,,,C1,
10,Flashcards,Learning vocabulary,,294,text,text,,294.0,French,English,Lobster,,,Homard,,,,,C1,
10,Flashcards,Learning vocabulary,,295,text,text,,295.0,French,English,Pelican,,,Pélican,,,,,C1,
10,Flashcards,Learning vocabulary,,296,text,text,,296.0,French,English,Plankton,,,Plancton,,,,,C1,
10,Flashcards,Learning vocabulary,,297,text,text,,297.0,French,English,Tadpole,,,Têtard,,,,,C1,
10,Flashcards,Learning vocabulary,,298,text,text,,298.0,French,English,Nest,,,Nid,,,,,B2,
10,Flashcards,Learning vocabulary,,299,text,text,,299.0,French,English,Cocoon,,,Cocon,,,,,C1,
10,Flashcards,Learning vocabulary,,300,text,text,,300.0,French,English,Terrier,,,Terrier,,,,,C1,
10,Flashcards,Learning vocabulary,,301,text,text,,301.0,French,English,Fur,,,Fourrure,,,,,A2,
10,Flashcards,Learning vocabulary,,302,text,text,,302.0,French,English,Skin,,,Peau,,,,,B1,
10,Flashcards,Learning vocabulary,,303,text,text,,303.0,French,English,Claw,,,Griffe,,,,,B2,
10,Flashcards,Learning vocabulary,,304,text,text,,304.0,French,English,Fang,,,Croc,,,,,B2,
10,Flashcards,Learning vocabulary,,305,text,text,,305.0,French,English,Feather,,,Plume,,,,,C1,
10,Flashcards,Learning vocabulary,,306,text,text,,306.0,French,English,Chuckle,,,Glousser,,,,,C1,
10,Flashcards,Learning vocabulary,,307,text,text,,307.0,French,English,Bleat,,,Bêler,,,,,C1,
10,Flashcards,Learning vocabulary,,308,text,text,,308.0,French,English,Neigh,,,Hennir,,,,,C1,
10,Flashcards,Learning vocabulary,,309,text,text,,309.0,French,English,Caw,,,Croasser,,,,,B2,
10,Flashcards,Learning vocabulary,,310,text,text,,310.0,French,English,Roar,,,Rugir,,,,,B2,
10,Flashcards,Learning vocabulary,,311,text,text,,311.0,French,English,Moo,,,Meugler,,,,,B1,
10,Flashcards,Learning vocabulary,,312,text,text,,312.0,French,English,Grunt,,,Grogner,,,,,C1,
10,Flashcards,Learning vocabulary,,313,text,text,,313.0,French,English,Meow,,,Miauler,,,,,B2,
10,Flashcards,Learning vocabulary,,314,text,text,,314.0,French,English,Bark,,,Aboyer,,,,,B2,
10,Flashcards,Learning vocabulary,,315,text,text,,315.0,French,English,Shell,,,Carapace,,,,,B2,
10,Flashcards,Learning vocabulary,,316,text,text,,316.0,French,English,Scale,,,Ecaille,,,,,B2,
10,Flashcards,Learning vocabulary,,317,text,text,,317.0,French,English,Paw,,,Patte,,,,,B1,
10,Flashcards,Learning vocabulary,,318,text,text,,318.0,French,English,Fin,,,Nageoire,,,,,B1,
10,Flashcards,Learning vocabulary,,319,text,text,,319.0,French,English,Rays,,,Raies,,,,,B2,
10,Flashcards,Learning vocabulary,,320,text,text,,320.0,French,English,Spot,,,Tâche,,,,,B1,
10,Flashcards,Learning vocabulary,,321,text,text,,321.0,French,English,Claws,,,Serre,,,,,B2,
10,Flashcards,Learning vocabulary,,322,text,text,,322.0,French,English,Tail,,,Queue,,,,,B1,
10,Flashcards,Learning vocabulary,,323,text,text,,323.0,French,English,Teat,,,Mamelle,,,,,B2,
10,Flashcards,Learning vocabulary,,324,text,text,,324.0,French,English,Hoof,,,Sabot,,,,,B2,
10,Flashcards,Learning vocabulary,,325,text,text,,325.0,French,English,Wild,,,Sauvage,,,,,B1,
10,Flashcards,Learning vocabulary,,326,text,text,,326.0,French,English,Domestic,,,Domestique,,,,,C1,
10,Flashcards,Learning vocabulary,,327,text,text,,327.0,French,English,Pet ,,,Animal domestique,,,,,A2,
10,Flashcards,Learning vocabulary,,328,text,text,,328.0,French,English,Ants nest,,,Fourmilière,,,,,B2,
10,Flashcards,Learning vocabulary,,329,text,text,,329.0,French,English,Termitary,,,Termitière,,,,,C1,
10,Flashcards,Learning vocabulary,,330,text,text,,330.0,French,English,Gorilla,,,Gorille,,,,,C1,
10,Flashcards,Learning vocabulary,,331,text,text,,331.0,French,English,Macaque,,,Macaque,,,,,C1,
10,Flashcards,Learning vocabulary,,332,text,text,,332.0,French,English,Orang utan,,,Orang-outang,,,,,C1,
10,Flashcards,Learning vocabulary,,333,text,text,,333.0,French,English,Source,,,Source,,,,,B2,
10,Flashcards,Learning vocabulary,,334,text,text,,334.0,French,English,Lazy,,,Paresseux,,,,,B1,
10,Flashcards,Learning vocabulary,,335,text,text,,335.0,French,English,Alligator,,,Alligator,,,,,C1,
10,Flashcards,Learning vocabulary,,336,text,text,,336.0,French,English,Cobra,,,Cobra,,,,,B2,
10,Flashcards,Learning vocabulary,,337,text,text,,337.0,French,English,Viper,,,Vipère,,,,,C1,
10,Flashcards,Learning vocabulary,,338,text,text,,338.0,French,English,Snake,,,Couleuvre,,,,,B2,
10,Flashcards,Learning vocabulary,,339,text,text,,339.0,French,English,Rattlesnake,,,Crotale,,,,,C1,
10,Flashcards,Learning vocabulary,,340,text,text,,340.0,French,English,Lizard,,,Lézard,,,,,C1,
10,Flashcards,Learning vocabulary,,341,text,text,,341.0,French,English,Toucan,,,Toucan,,,,,C1,
10,Flashcards,Learning vocabulary,,342,text,text,,342.0,French,English,Falcon,,,Faucon,,,,,C1,
10,Flashcards,Learning vocabulary,,343,text,text,,343.0,French,English,Parrot,,,Perroquet,,,,,C1,
10,Flashcards,Learning vocabulary,,344,text,text,,344.0,French,English,Parakeet,,,Perruche,,,,,C1,
10,Flashcards,Learning vocabulary,,345,text,text,,345.0,French,English,Condor,,,Condor,,,,,C1,
10,Flashcards,Learning vocabulary,,346,text,text,,346.0,French,English,Ostrich,,,Autruche,,,,,C1,
10,Flashcards,Learning vocabulary,,347,text,text,,347.0,French,English,Penguin,,,Pingouin,,,,,C1,
10,Flashcards,Learning vocabulary,,348,text,text,,348.0,French,English,Penguin,,,Manchot,,,,,C1,
10,Flashcards,Learning vocabulary,,349,text,text,,349.0,French,English,Polar bear,,,Ours blanc,,,,,B2,
10,Flashcards,Learning vocabulary,,350,text,text,,350.0,French,English,Coyote,,,Coyote,,,,,C1,
10,Flashcards,Learning vocabulary,,351,text,text,,351.0,French,English,Vagina,,,Vagin,,,,,C1,
10,Flashcards,Learning vocabulary,,352,text,text,,352.0,French,English,Penis,,,Pénis,,,,,B2,
10,Flashcards,Learning vocabulary,,353,text,text,,353.0,French,English,Armpits,,,Aisselles,,,,,C1,
10,Flashcards,Learning vocabulary,,354,text,text,,354.0,French,English,Ankle,,,Cheville,,,,,B2,
10,Flashcards,Learning vocabulary,,355,text,text,,355.0,French,English,Blades,,,Omoplates,,,,,C1,
10,Flashcards,Learning vocabulary,,356,text,text,,356.0,French,English,Tear,,,Larme,,,,,B1,
10,Flashcards,Learning vocabulary,,357,text,text,,357.0,French,English,Language,,,Langue,,,,,C1,
10,Flashcards,Learning vocabulary,,358,text,text,,358.0,French,English,Saliva,,,Salive,,,,,C1,
10,Flashcards,Learning vocabulary,,359,text,text,,359.0,French,English,Lymph,,,Ganglions,,,,,C1,
10,Flashcards,Learning vocabulary,,360,text,text,,360.0,French,English,Testicle,,,Testicule,,,,,C1,
10,Flashcards,Learning vocabulary,,361,text,text,,361.0,French,English,Breast,,,Sein,,,,,B2,
10,Flashcards,Learning vocabulary,,362,text,text,,362.0,French,English,Tetons,,,Tétons,,,,,C1,
10,Flashcards,Learning vocabulary,,363,text,text,,363.0,French,English,Nails,,,Ongles,,,,,B2,
10,Flashcards,Learning vocabulary,,364,text,text,,364.0,French,English,Nerves,,,Nerfs,,,,,C1,
10,Flashcards,Learning vocabulary,,365,text,text,,365.0,French,English,Neuron,,,Neurone,,,,,C1,
10,Flashcards,Learning vocabulary,,366,text,text,,366.0,French,English,Navel,,,Nombril,,,,,C1,
10,Flashcards,Learning vocabulary,,367,text,text,,367.0,French,English,Forearm,,,Avant-bras,,,,,C1,
10,Flashcards,Learning vocabulary,,368,text,text,,368.0,French,English,White blood cells,,,Globules blancs,,,,,B1,
10,Flashcards,Learning vocabulary,,369,text,text,,369.0,French,English,Red cells,,,Globules rouges,,,,,B1,
10,Flashcards,Learning vocabulary,,370,text,text,,370.0,French,English,Antibody,,,Anticorps,,,,,C1,
10,Flashcards,Learning vocabulary,,371,text,text,,371.0,French,English,Valve,,,Valve,,,,,B2,
10,Flashcards,Learning vocabulary,,372,text,text,,372.0,French,English,Eyelid,,,Paupière,,,,,C1,
10,Flashcards,Learning vocabulary,,373,text,text,,373.0,French,English,Cheekbones,,,Pommettes,,,,,C1,
10,Flashcards,Learning vocabulary,,374,text,text,,374.0,French,English,Face,,,Visage,,,,,A2,
10,Flashcards,Learning vocabulary,,375,text,text,,375.0,French,English,Fist,,,Poing,,,,,B2,
10,Flashcards,Learning vocabulary,,376,text,text,,376.0,French,English,Heel,,,Talon,,,,,B2,
10,Flashcards,Learning vocabulary,,377,text,text,,377.0,French,English,Jaw,,,Mâchoire,,,,,B1,
10,Flashcards,Learning vocabulary,,378,text,text,,378.0,French,English,Kneecap,,,Rotule,,,,,C1,
10,Flashcards,Learning vocabulary,,379,text,text,,379.0,French,English,Neck,,,Nuque,,,,,B1,
10,Flashcards,Learning vocabulary,,380,text,text,,380.0,French,English,Organ,,,Organe,,,,,B2,
10,Flashcards,Learning vocabulary,,381,text,text,,381.0,French,English,Pancreas,,,Pancréas,,,,,C1,
10,Flashcards,Learning vocabulary,,382,text,text,,382.0,French,English,Skeleton,,,Squelette,,,,,C1,
10,Flashcards,Learning vocabulary,,383,text,text,,383.0,French,English,Spine,,,Colonne vertébrale,,,,,B2,
10,Flashcards,Learning vocabulary,,384,text,text,,384.0,French,English,Tooth,,,Dent,,,,,B2,
10,Flashcards,Learning vocabulary,,385,text,text,,385.0,French,English,Throat,,,Gorge,,,,,B2,
10,Flashcards,Learning vocabulary,,386,text,text,,386.0,French,English,Bust,,,Buste,,,,,B2,
10,Flashcards,Learning vocabulary,,387,text,text,,387.0,French,English,Hips,,,Hanches,,,,,B2,
10,Flashcards,Learning vocabulary,,388,text,text,,388.0,French,English,Capillary,,,Capillaire,,,,,C1,
10,Flashcards,Learning vocabulary,,389,text,text,,389.0,French,English,Annular,,,Annulaire,,,,,C1,
10,Flashcards,Learning vocabulary,,390,text,text,,390.0,French,English,Index,,,Index,,,,,B2,
10,Flashcards,Learning vocabulary,,391,text,text,,391.0,French,English,Major,,,Majeur,,,,,B1,
10,Flashcards,Learning vocabulary,,392,text,text,,392.0,French,English,Little finger,,,Petit doigt,,,,,B2,
10,Flashcards,Learning vocabulary,,393,text,text,,393.0,French,English,Pubis,,,Pubis,,,,,C1,
10,Flashcards,Learning vocabulary,,394,text,text,,394.0,French,English,Pelvis,,,Pelvis,,,,,C1,
10,Flashcards,Learning vocabulary,,395,text,text,,395.0,French,English,Basin,,,Bassin,,,,,B2,
10,Flashcards,Learning vocabulary,,396,text,text,,396.0,French,English,Clavicle,,,Clavicule,,,,,C1,
10,Flashcards,Learning vocabulary,,397,text,text,,397.0,French,English,Body,,,Corps,,,,,A2,
10,Flashcards,Learning vocabulary,,398,text,text,,398.0,French,English,Head,,,Tête,,,,,A2,
10,Flashcards,Learning vocabulary,,399,text,text,,399.0,French,English,Leg,,,Jambe,,,,,A2,
10,Flashcards,Learning vocabulary,,400,text,text,,400.0,French,English,Arm,,,Bras,,,,,A2,
10,Flashcards,Learning vocabulary,,401,text,text,,401.0,French,English,Foot,,,Pied,,,,,B1,
10,Flashcards,Learning vocabulary,,402,text,text,,402.0,French,English,Hand,,,Main,,,,,A2,
10,Flashcards,Learning vocabulary,,403,text,text,,403.0,French,English,Shoulder,,,Epaule,,,,,C1,
10,Flashcards,Learning vocabulary,,404,text,text,,404.0,French,English,Knee,,,Genou,,,,,B1,
10,Flashcards,Learning vocabulary,,405,text,text,,405.0,French,English,Elbow,,,Coude,,,,,B2,
10,Flashcards,Learning vocabulary,,406,text,text,,406.0,French,English,Wrist,,,Poignet,,,,,B2,
10,Flashcards,Learning vocabulary,,407,text,text,,407.0,French,English,Finger,,,Doigt,,,,,B2,
10,Flashcards,Learning vocabulary,,408,text,text,,408.0,French,English,Inch,,,Pouce,,,,,B1,
10,Flashcards,Learning vocabulary,,409,text,text,,409.0,French,English,Neck,,,Cou,,,,,B1,
10,Flashcards,Learning vocabulary,,410,text,text,,410.0,French,English,Nose,,,Nez,,,,,B1,
10,Flashcards,Learning vocabulary,,411,text,text,,411.0,French,English,Mouth,,,Bouche,,,,,B2,
10,Flashcards,Learning vocabulary,,412,text,text,,412.0,French,English,Eye,,,Oeil,,,,,A1,
10,Flashcards,Learning vocabulary,,413,text,text,,413.0,French,English,Ear,,,Oreille,,,,,A2,
10,Flashcards,Learning vocabulary,,414,text,text,,414.0,French,English,Chin,,,Menton,,,,,B2,
10,Flashcards,Learning vocabulary,,415,text,text,,415.0,French,English,Forehead,,,Front,,,,,C1,
10,Flashcards,Learning vocabulary,,416,text,text,,416.0,French,English,Hair,,,Cheveux,,,,,A2,
10,Flashcards,Learning vocabulary,,417,text,text,,417.0,French,English,Pile,,,Poil,,,,,B1,
10,Flashcards,Learning vocabulary,,418,text,text,,418.0,French,English,Buttock,,,Fesse,,,,,C1,
10,Flashcards,Learning vocabulary,,419,text,text,,419.0,French,English,Thigh,,,Cuisse,,,,,B2,
10,Flashcards,Learning vocabulary,,420,text,text,,420.0,French,English,Mollet,,,Mollet,,,,,C1,
10,Flashcards,Learning vocabulary,,421,text,text,,421.0,French,English,Tibia,,,Tibia,,,,,C1,
10,Flashcards,Learning vocabulary,,422,text,text,,422.0,French,English,Abdomen,,,Abdomen,,,,,C1,
10,Flashcards,Learning vocabulary,,423,text,text,,423.0,French,English,Stomach,,,Estomac,,,,,C1,
10,Flashcards,Learning vocabulary,,424,text,text,,424.0,French,English,Intestines,,,Intestins,,,,,C1,
10,Flashcards,Learning vocabulary,,425,text,text,,425.0,French,English,Liver,,,Foie,,,,,B2,
10,Flashcards,Learning vocabulary,,426,text,text,,426.0,French,English,Skin,,,Peau,,,,,B1,
10,Flashcards,Learning vocabulary,,427,text,text,,427.0,French,English,Kidney,,,Rein,,,,,C1,
10,Flashcards,Learning vocabulary,,428,text,text,,428.0,French,English,Bladder,,,Vessie,,,,,C1,
10,Flashcards,Learning vocabulary,,429,text,text,,429.0,French,English,Back,,,Dos,,,,,A1,
10,Flashcards,Learning vocabulary,,430,text,text,,430.0,French,English,Belly,,,Ventre,,,,,B2,
10,Flashcards,Learning vocabulary,,431,text,text,,431.0,French,English,Bone,,,Os,,,,,B1,
10,Flashcards,Learning vocabulary,,432,text,text,,432.0,French,English,Fat,,,Graisse,,,,,A1,
10,Flashcards,Learning vocabulary,,433,text,text,,433.0,French,English,Muscle,,,Muscle,,,,,B2,
10,Flashcards,Learning vocabulary,,434,text,text,,434.0,French,English,Brain,,,Cerveau,,,,,B1,
10,Flashcards,Learning vocabulary,,435,text,text,,435.0,French,English,Sex,,,Sexe,,,,,A1,
10,Flashcards,Learning vocabulary,,436,text,text,,436.0,French,English,Blood,,,Sang,,,,,B1,
10,Flashcards,Learning vocabulary,,437,text,text,,437.0,French,English,Vein,,,Veine,,,,,B2,
10,Flashcards,Learning vocabulary,,438,text,text,,438.0,French,English,Lung,,,Poumon,,,,,B2,
10,Flashcards,Learning vocabulary,,439,text,text,,439.0,French,English,Heart,,,Coeur,,,,,B1,
10,Flashcards,Learning vocabulary,,440,text,text,,440.0,French,English,Artery,,,Artère,,,,,C1,
10,Flashcards,Learning vocabulary,,441,text,text,,441.0,French,English,Cheek,,,Joue,,,,,B2,
10,Flashcards,Learning vocabulary,,442,text,text,,442.0,French,English,Beard,,,Barbe,,,,,B2,
10,Flashcards,Learning vocabulary,,443,text,text,,443.0,French,English,Mustache,,,Moustache,,,,,C1,
10,Flashcards,Learning vocabulary,,444,text,text,,444.0,French,English,Eyelashes,,,Cil,,,,,C1,
10,Flashcards,Learning vocabulary,,445,text,text,,445.0,French,English,Eyebrows,,,Sourcil,,,,,C1,
10,Flashcards,Learning vocabulary,,446,text,text,,446.0,French,English,Lip,,,Lèvre,,,,,A2,
10,Flashcards,Learning vocabulary,,447,text,text,,447.0,French,English,Marketing,,,Marketing,,,,,C1,
10,Flashcards,Learning vocabulary,,448,text,text,,448.0,French,English,Sales,,,Ventes,,,,,B1,
10,Flashcards,Learning vocabulary,,449,text,text,,449.0,French,English,Investments,,,Investissements,,,,,C1,
10,Flashcards,Learning vocabulary,,450,text,text,,450.0,French,English,Meeting,,,Meeting,,,,,B2,
10,Flashcards,Learning vocabulary,,451,text,text,,451.0,French,English,Buyer,,,Acheteur,,,,,B2,
10,Flashcards,Learning vocabulary,,452,text,text,,452.0,French,English,Customer,,,Client,,,,,C1,
10,Flashcards,Learning vocabulary,,453,text,text,,453.0,French,English,Product,,,Produit,,,,,B2,
10,Flashcards,Learning vocabulary,,454,text,text,,454.0,French,English,Discount,,,Rabais,,,,,C1,
10,Flashcards,Learning vocabulary,,455,text,text,,455.0,French,English,Sales,,,Soldes,,,,,B1,
10,Flashcards,Learning vocabulary,,456,text,text,,456.0,French,English,Trade,,,Commerce,,,,,B1,
10,Flashcards,Learning vocabulary,,457,text,text,,457.0,French,English,Fair trade,,,Commerce équitable,,,,,B1,
10,Flashcards,Learning vocabulary,,458,text,text,,458.0,French,English,Retail,,,Au détail,,,,,B2,
10,Flashcards,Learning vocabulary,,459,text,text,,459.0,French,English,Agreement,,,Accord,,,,,C1,
10,Flashcards,Learning vocabulary,,460,text,text,,460.0,French,English,Negotiation,,,Négociation,,,,,C1,
10,Flashcards,Learning vocabulary,,461,text,text,,461.0,French,English,Schedule,,,Agenda,,,,,C1,
10,Flashcards,Learning vocabulary,,462,text,text,,462.0,French,English,Absence,,,Absence,,,,,C1,
10,Flashcards,Learning vocabulary,,463,text,text,,463.0,French,English,Presence,,,Présence,,,,,C1,
10,Flashcards,Learning vocabulary,,464,text,text,,464.0,French,English,Conference,,,Conférence,,,,,C1,
10,Flashcards,Learning vocabulary,,465,text,text,,465.0,French,English,Deadline,,,Date limite,,,,,C1,
