Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation,Length_sentence,Length_traget_word,Length_longest_word,Frequency_rarest_word,Score_sentence
14,MCQ,Learning vocabulary,Spellings,149,text,text,,1762.0,French,English,Mediterranean,Select the correct spelling (for Méditerranée ): ,,Mediterranean,Mediteranean,Mediterrrranean,Meditarranean,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,150,text,text,,1777.0,French,English,Current,Select the correct spelling (for Courant): ,,Current,Curent,Currrrent,Currant,,A2,,,,,,
14,MCQ,Learning vocabulary,Spellings,151,text,text,,1800.0,French,English,Weather,Select the correct spelling (for Temps): ,,Weather,Weathar,Weatheur,Wether,,B1,,,,,,
14,MCQ,Learning vocabulary,Spellings,152,text,text,,1818.0,French,English,Torrent,Select the correct spelling (for Torrent): ,,Torrent,Torent,Torrrrent,Torrant,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,153,text,text,,1933.0,French,English,Wheelbarrow,Select the correct spelling (for Brouette): ,,Wheelbarrow,Wheelbarow,Wheelbarrrrow,Wheelberrow,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,154,text,text,,1938.0,French,English,Ladder,Select the correct spelling (for échelle): ,,Ladder,Lader,Ladddder,Laddar,,B1,,,,,,
14,MCQ,Learning vocabulary,Spellings,155,text,text,,1951.0,French,English,battery,Select the correct spelling (for Pile électrique): ,,battery,batery,battttery,battary,,B1,,,,,,
14,MCQ,Learning vocabulary,Spellings,156,text,text,,1980.0,French,English,Pliers,Select the correct spelling (for Pince): ,,Pliers,Pleirs,Pliars,Plieurs,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,157,text,text,,1987.0,French,English,Hammer,Select the correct spelling (for Marteau): ,,Hammer,Hamer,Hammmmer,Hammar,,B1,,,,,,
14,MCQ,Learning vocabulary,Spellings,158,text,text,,1995.0,French,English,Copier,Select the correct spelling (for Photocopieuse): ,,Copier,Copeir,Copiar,Copieur,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,159,text,text,,2017.0,French,English,Letter,Select the correct spelling (for Lettre): ,,Letter,Leter,Letttter,Lettar,,A2,,,,,,
14,MCQ,Learning vocabulary,Spellings,160,text,text,,2079.0,French,English,Increasingly,Select the correct spelling (for De façon croissante): ,,Increasingly,Incresingly,Increaasingly,Increasingely,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,161,text,text,,2088.0,French,English,Permanent,Select the correct spelling (for Permanent): ,,Permanent,Permanant,Parmanent,Peurmanent,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,162,text,text,,2102.0,French,English,Essential,Select the correct spelling (for Indispensable): ,,Essential,Esential,Essssential,Essantial,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,163,text,text,,2113.0,French,English,experience,Select the correct spelling (for Expérimenter): ,,experience,expereince,experiance,exparience,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,164,text,text,,2114.0,French,English,Experience,Select the correct spelling (for Expérience): ,,Experience,Expereince,Experiance,Exparience,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,165,text,text,,2115.0,French,English,Experienced,Select the correct spelling (for Expérimenté): ,,Experienced,Expereinced,Experianced,Exparienced,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,166,text,text,,2116.0,French,English,Inexperienced,Select the correct spelling (for Inexpérimenté): ,,Inexperienced,Inexpereinced,Inexperianced,Inexparienced,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,167,text,text,,2130.0,French,English,Occasionally,Select the correct spelling (for De temps à autre): ,,Occasionally,Ocasionally,Occccasionally,Occasionaly,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,168,text,text,,2136.0,French,English,Occupied,Select the correct spelling (for Occupé): ,,Occupied,Occupeid,Ocupied,Occccupied,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,169,text,text,,2151.0,French,English,Goddess,Select the correct spelling (for Déesse): ,,Goddess,Godess,Goddddess,Goddes,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,170,text,text,,2164.0,French,English,Goddaughter,Select the correct spelling (for Filleule): ,,Goddaughter,Godaughter,Goddddaughter,Goddaughtar,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,171,text,text,,2214.0,French,English,Believer,Select the correct spelling (for Croyant): ,,Believer,Beleiver,Believar,Believeur,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,172,text,text,,2232.0,French,English,Offering,Select the correct spelling (for Offrande): ,,Offering,Ofering,Offffering,Offaring,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,173,text,text,,2269.0,French,English,Summary,Select the correct spelling (for Résumé): ,,Summary,Sumary,Summmmary,Summery,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,174,text,text,,2281.0,French,English,Search,Select the correct spelling (for Recherche): ,,Search,Seerch,Serch,Seaarch,,A2,,,,,,
14,MCQ,Learning vocabulary,Spellings,175,text,text,,2282.0,French,English,Researcher,Select the correct spelling (for Chercheur): ,,Researcher,Reseercher,Researchar,Researchar,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,176,text,text,,2330.0,French,English,Killer,Select the correct spelling (for Assasin): ,,Killer,Kiler,Killller,Killar,,B1,,,,,,
14,MCQ,Learning vocabulary,Spellings,177,text,text,,2337.0,French,English,Innocent,Select the correct spelling (for Innocent): ,,Innocent,Inocent,Innnnocennt,Innocant,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,178,text,text,,2345.0,French,English,Terrorism,Select the correct spelling (for Terrorisme): ,,Terrorism,Terorism,Terrrrorrism,Tarrorism,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,179,text,text,,2346.0,French,English,Terrorist,Select the correct spelling (for Terroriste): ,,Terrorist,Terorist,Terrrrorrist,Tarrorist,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,180,text,text,,2351.0,French,English,Suppression,Select the correct spelling (for Répression): ,,Suppression,Supression,Suppppression,Suppresion,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,181,text,text,,2356.0,French,English,Dealer,Select the correct spelling (for Trafiquant): ,,Dealer,Dealar,Dealeur,Deler,,B1,,,,,,
14,MCQ,Learning vocabulary,Spellings,182,text,text,,2368.0,French,English,Breaker,Select the correct spelling (for Casseur): ,,Breaker,Breakar,Breakeur,Breker,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,183,text,text,,2376.0,French,English,Appeal,Select the correct spelling (for Faire appel): ,,Appeal,Apeal,Appppeal,Appel,,A2,,,,,,
14,MCQ,Learning vocabulary,Spellings,184,text,text,,2432.0,French,English,assistance,Select the correct spelling (for Assistance publique): ,,assistance,asistance,assssisstance,assistence,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,185,text,text,,2473.0,French,English,Ferry,Select the correct spelling (for Ferry): ,,Ferry,Fery,Ferrrry,Farry,,A2,,,,,,
14,MCQ,Learning vocabulary,Spellings,186,text,text,,2489.0,French,English,Controller,Select the correct spelling (for Contrôleur): ,,Controller,Controler,Controllller,Controllar,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,187,text,text,,2540.0,French,English,gear,Select the correct spelling (for Première vitesse): ,,gear,geer,ger,geaar,,A1,,,,,,
14,MCQ,Learning vocabulary,Spellings,188,text,text,,2549.0,French,English,Correspondence,Select the correct spelling (for Correspondance): ,,Correspondence,Corespondence,Corrrrespondence,Correspondance,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,189,text,text,,2554.0,French,English,Rearview,Select the correct spelling (for Rétroviseur): ,,Rearview,Rearveiw,Reerview,Rerview,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,190,text,text,,2555.0,French,English,Stewardess,Select the correct spelling (for Hôtesse de l'air): ,,Stewardess,Stewardes,Stewardessss,Stewerdess,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,191,text,text,,2555.0,French,English,attendant,Select the correct spelling (for Hôtesse de l'air): ,,attendant,atendant,attttendantt,attendent,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,192,text,text,,2559.0,French,English,Propeller,Select the correct spelling (for Hélice): ,,Propeller,Propeler,Propellller,Propellar,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,193,text,text,,2571.0,French,English,Battery,Select the correct spelling (for Batterie): ,,Battery,Batery,Battttery,Battary,,B1,,,,,,
14,MCQ,Learning vocabulary,Spellings,194,text,text,,2589.0,French,English,Accident,Select the correct spelling (for Accident): ,,Accident,Acident,Accccident,Accidant,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,195,text,text,,2645.0,French,English,Wear,Select the correct spelling (for Porter (habits)): ,,Wear,Weer,Wer,Weaar,,A1,,,,,,
14,MCQ,Learning vocabulary,Spellings,196,text,text,,2700.0,French,English,Learn,Select the correct spelling (for Apprendre): ,,Learn,Leern,Lern,Leaarn,,A1,,,,,,
14,MCQ,Learning vocabulary,Spellings,197,text,text,,2784.0,French,English,Interrupt,Select the correct spelling (for Interrompre): ,,Interrupt,Interupt,Interrrrupt,Intarrupt,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,198,text,text,,2785.0,French,English,Summarize,Select the correct spelling (for Résumer): ,,Summarize,Sumarize,Summmmarize,Summerize,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,199,text,text,,2805.0,French,English,Sergeant,Select the correct spelling (for Sergent): ,,Sergeant,Sergeent,Sargeant,Seurgeant,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,200,text,text,,2806.0,French,English,Artillery,Select the correct spelling (for Artillerie): ,,Artillery,Artilery,Artillllery,Artillary,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,201,text,text,,2811.0,French,English,carrier,Select the correct spelling (for Porte-avion): ,,carrier,carreir,carier,carrrrierr,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,202,text,text,,2839.0,French,English,Alliance,Select the correct spelling (for Alliance): ,,Alliance,Aliance,Alllliance,Allience,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,203,text,text,,2840.0,French,English,Surrender,Select the correct spelling (for Capitulation): ,,Surrender,Surender,Surrrrenderr,Surrendar,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,204,text,text,,2847.0,French,English,Intervention,Select the correct spelling (for Intervention): ,,Intervention,Intervantion,Intarvention,Inteurvention,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,205,text,text,,2917.0,French,English,Sparrow,Select the correct spelling (for Moineau): ,,Sparrow,Sparow,Sparrrrow,Sperrow,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,206,text,text,,2928.0,French,English,Jellyfish,Select the correct spelling (for Méduse): ,,Jellyfish,Jelyfish,Jellllyfish,Jelelyfish,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,207,text,text,,2936.0,French,English,Butterfly,Select the correct spelling (for Papillon): ,,Butterfly,Buterfly,Butttterfly,Buttarfly,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,208,text,text,,2937.0,French,English,Caterpillar,Select the correct spelling (for Chenille): ,,Caterpillar,Caterpilar,Caterpillllar,Caterpiller,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,209,text,text,,2938.0,French,English,Grasshopper,Select the correct spelling (for Sauterelle): ,,Grasshopper,Grasshoper,Grasshopppper,Grashopper,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,210,text,text,,2947.0,French,English,Bear,Select the correct spelling (for Ours): ,,Bear,Beer,Ber,Beaar,,A1,,,,,,
14,MCQ,Learning vocabulary,Spellings,211,text,text,,2970.0,French,English,servants,Select the correct spelling (for Fonctionnaire): ,,servants,servents,sarvants,seurvants,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,212,text,text,,2975.0,French,English,Cashier,Select the correct spelling (for Caissier): ,,Cashier,Casheir,Cashiar,Cashieur,,B2,,,,,,
14,MCQ,Learning vocabulary,Spellings,213,text,text,,2982.0,French,English,Shareholder,Select the correct spelling (for Actionnaire): ,,Shareholder,Shereholder,Shareholdar,Shareholdar,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,214,text,text,,2991.0,French,English,Harassment,Select the correct spelling (for Harcèlement): ,,Harassment,Harasment,Harassssment,Harassmant,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,215,text,text,,2993.0,French,English,Veterinary,Select the correct spelling (for Vétérinaire): ,,Veterinary,Veterinery,Vetarinary,Vetarinary,,C1,,,,,,
14,MCQ,Learning vocabulary,Spellings,216,text,text,,2994.0,French,English,Teacher,Select the correct spelling (for Instituteur): ,,Teacher,Teachar,Teacheur,Techer,,B1,,,,,,
35,MCQ,Grammar,Verb_Conjugation,1,text,text,40.0,,French,English,"Be careful, this dog is nasty.",Conjugate the verb correctly:,"... careful , this dog is nasty . (be)",Be,Being,Are,Was,,B1,,6.0,2.0,7.0,1.21,12.698700000000002
35,MCQ,Grammar,Verb_Conjugation,2,text,text,103.0,,French,English,"Be careful, this dish is piping hot.",Conjugate the verb correctly:,"... careful , this dish is piping hot . (be)",Be,Is,Were,Being,,B2,,7.0,2.0,7.0,1.21,21.38096666666667
35,MCQ,Grammar,Verb_Conjugation,3,text,text,104.0,,French,English,Do you prefer onions raw or cooked?,Conjugate the verb correctly:,... you prefer onions raw or cooked ? (do),Do,Does,Done,Doing,,B2,,7.0,2.0,6.0,1.6500000000000004,20.849144444444445
35,MCQ,Grammar,Verb_Conjugation,4,text,text,144.0,,French,English,Have you eaten enough?,Conjugate the verb correctly:,... you eaten enough ? (have),Have,Has,Having,Had,,A2,,4.0,4.0,6.0,1.29,9.10095
35,MCQ,Grammar,Verb_Conjugation,5,text,text,167.0,,French,English,"Go read somewhere else, the girl needs to sleep.",Conjugate the verb correctly:,"... read somewhere else , the girl needs to sleep . (go)",Go,Going,Gone,Went,,B2,,9.0,2.0,9.0,1.9699999999999998,17.011766666666666
35,MCQ,Grammar,Verb_Conjugation,6,text,text,175.0,,French,English,Do not let the cat walk on the table.,Conjugate the verb correctly:,... not let the cat walk on the table . (do),Do,Does,Doing,Done,,A2,,9.0,2.0,5.0,1.6500000000000004,10.768887499999998
35,MCQ,Grammar,Verb_Conjugation,7,text,text,181.0,,French,English,Do you really want to go to the cinema?,Conjugate the verb correctly:,... you really want to go to the cinema ? (do),Do,Does,Done,Did,,B1,,9.0,2.0,6.0,1.6500000000000004,13.22546875
35,MCQ,Grammar,Verb_Conjugation,8,text,text,189.0,,French,English,"Come inside, it is freezing cold outside.",Conjugate the verb correctly:,"... inside , it is freezing cold outside . (come)",Come,Comes,Came,Coming,,B2,,7.0,4.0,8.0,2.2199999999999998,20.29202777777778
35,MCQ,Grammar,Verb_Conjugation,9,text,text,215.0,,French,English,"Listen to me, I am talking to you seriously.",Conjugate the verb correctly:,"... to me , I am talking to you seriously . (listen)",Listen,Listened,Listens,Listening,,B1,,9.0,6.0,9.0,2.9400000000000004,14.676524999999996
35,MCQ,Grammar,Verb_Conjugation,10,text,text,219.0,,French,English,I think I saw a panther.,Conjugate the verb correctly:,I think I ... a panther . (see),saw,sawn,sawed,saws,,B1,,6.0,3.0,7.0,2.66,14.3782
35,MCQ,Grammar,Verb_Conjugation,11,text,text,228.0,,French,English,The turkey clucked when it saw the turkey cock.,Conjugate the verb correctly:,The turkey clucked when it ... the turkey cock . (see),saw,sawn,saws,sawed,,C1,,9.0,3.0,7.0,2.66,45.8955
35,MCQ,Grammar,Verb_Conjugation,12,text,text,249.0,,French,English,Do you want to take another slice of salmon?,Conjugate the verb correctly:,... you want to take another slice of salmon ? (do),Do,Done,Did,Doing,,B2,,9.0,2.0,7.0,1.6500000000000004,18.804444444444446
35,MCQ,Grammar,Verb_Conjugation,13,text,text,251.0,,French,English,Do you also eat the head of the shrimp?,Conjugate the verb correctly:,... you also eat the head of the shrimp ? (do),Do,Did,Doing,Done,,B1,,9.0,2.0,6.0,1.6500000000000004,15.640149999999998
35,MCQ,Grammar,Verb_Conjugation,14,text,text,312.0,,French,English,The neighbour's dog growled when he saw the children.,Conjugate the verb correctly:,The neighbour 's dog growled when he ... the children . (see),saw,sawing,saws,sawed,,C1,,9.0,3.0,11.0,2.66,47.874849999999995
35,MCQ,Grammar,Verb_Conjugation,15,text,text,327.0,,French,English,Do you have pets at home?,Conjugate the verb correctly:,... you have pets at home ? (do),Do,Doing,Does,Done,,A1,,6.0,2.0,4.0,1.6500000000000004,8.397511111111111
35,MCQ,Grammar,Verb_Conjugation,16,text,text,349.0,,French,English,White bears were found drowned.,Conjugate the verb correctly:,White bears were ... drowned . (find),found,founds,founded,founding,,B2,,5.0,5.0,7.0,2.3200000000000003,18.651699999999998
35,MCQ,Grammar,Verb_Conjugation,17,text,text,354.0,,French,English,She twisted her ankle when she fell in the stairs.,Conjugate the verb correctly:,She twisted her ankle when she ... in the stairs . (fall),fell,felling,felled,fells,,C1,,10.0,4.0,7.0,3.1500000000000004,25.66264197530864
35,MCQ,Grammar,Verb_Conjugation,18,text,text,378.0,,French,English,He fractured his kneecap when he fell on his knee,Conjugate the verb correctly:,He fractured his kneecap when he ... on his knee (fall),fell,felling,felled,fells,,C1,,10.0,4.0,9.0,3.1500000000000004,46.65833333333334
35,MCQ,Grammar,Verb_Conjugation,19,text,text,403.0,,French,English,She dislocated her shoulder when she fell off her bike.,Conjugate the verb correctly:,She dislocated her shoulder when she ... off her bike . (fall),fell,felled,fells,felling,,C1,,10.0,4.0,10.0,3.1500000000000004,43.912020833333344
35,MCQ,Grammar,Verb_Conjugation,20,text,text,406.0,,French,English,I have sprained my wrist when I fell.,Conjugate the verb correctly:,I have sprained my wrist when I ... . (fall),fell,fells,felled,felling,,C1,,8.0,4.0,8.0,3.1500000000000004,27.69315555555556
35,MCQ,Grammar,Verb_Conjugation,21,text,text,412.0,,French,English,Do I have an eyelash in my eye?,Conjugate the verb correctly:,... I have an eyelash in my eye ? (do),Do,Doing,Does,Done,,B2,,8.0,2.0,7.0,1.6500000000000004,17.68446666666667
35,MCQ,Grammar,Verb_Conjugation,22,text,text,414.0,,French,English,He opened his chin when he fell off his bike.,Conjugate the verb correctly:,He opened his chin when he ... off his bike . (fall),fell,felling,felled,fells,,B2,,10.0,4.0,6.0,3.1500000000000004,22.555555555555557
35,MCQ,Grammar,Verb_Conjugation,23,text,text,459.0,,French,English,An agreement has been found between the two companies.,Conjugate the verb correctly:,An agreement has been ... between the two companies . (find),found,founds,founded,founding,,B2,,9.0,5.0,9.0,2.3200000000000003,17.66786666666667
35,MCQ,Grammar,Verb_Conjugation,24,text,text,486.0,,French,English,Use the pedestrian crossing rather than crossing the road.,Conjugate the verb correctly:,... the pedestrian crossing rather than crossing the road . (use),Use,Used,Uses,Using,,C1,,9.0,3.0,10.0,2.1900000000000004,35.0064
35,MCQ,Grammar,Verb_Conjugation,25,text,text,496.0,,French,English,Do you know if there is a duty chemist in the neighborhood?,Conjugate the verb correctly:,... you know if there is a duty chemist in the neighborhood ? (do),Do,Does,Did,Doing,,C1,,12.0,2.0,12.0,1.6500000000000004,29.14259444444445
